SMILES,Activity probability,Cytotoxicity probability,PPB fraction,SA score,Max similarity,Closest known molecule,Neutral SMILES
C[S+](O)C(=Cc1ccc(F)c(F)c1)c1c(C(=O)[O-])[n-]c(=O)[n-]c1=O,0.000217416,0.475518435,0.55831456,5.12,0.57,c1c2c(O)c(C(c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)c3c(=O)n(C)c(=O)n(C)c3N)c(=O)oc2ccc1F,C[S+](O)C(=Cc1ccc(F)c(F)c1)c1c(C(=O)O)[nH]c(=O)[nH]c1=O
CC(C)c1ccccc1-c1ccc(-c2cccc3c2C24OCC(=O)C2(CCC2CC(O)C45CC(C)N5C2)C3=O)n1C,0.000217294,0.898321867,0.9621739,6.24,0.75,c1c(O)c(OC)cc2oc3c(c(O)c4c(c3O)CCc3cc5c(c(O)c3-4)C(=O)N3C(C)(C5)OCC3)c(=O)c12,CC(C)c1ccccc1-c1ccc(-c2cccc3c2C24OCC(=O)C2(CCC2CC(O)C45CC(C)N5C2)C3=O)n1C
CC(C)(C)C1N(c2ccc3c(c2)OCCO3)C(Nc2cc[n+]([O-])cn2)=[NH+]C1(C)c1ccccc1,0.000217082,0.784150243,0.9028302,4.37,0.62,c1cccc(N2N=C3C(CNc4c([N+](=O)[O-])cccc43)C2c2c(OCC)cc(OCC)cc2)c1,CC(C)(C)C1N(c2ccc3c(c2)OCCO3)C(Nc2cc[n+]([O-])cn2)=NC1(C)c1ccccc1
O=C(NC(Cc1ccc(OCc2nc([O-])nc3ncccc23)cc1)C(=O)[O-])C1CCS(=O)(=O)C1,0.000217064,0.939997256,0.69735825,3.97,0.65,O=S(c1ccc2c(c1)C(=O)C(=O)N2)(N1CCOCC1)=O,O=C(NC(Cc1ccc(OCc2nc(O)nc3ncccc23)cc1)C(=O)O)C1CCS(=O)(=O)C1
C[NH+]1CCCC2(C)C1CCc1cccc[n+]12,0.000216666,0.533953607,0.21688128,5.68,0.66,C(C[N+]12CC[N+](CCCCCCCC)(CC1)CC2)CCC[N+]12CC[N+](CCCCCCCC)(CC1)CC2,CN1CCCC2(C)C1CCc1cccc[n+]12
CC(C)(C)c1noc(=O)n1-c1cccc(F)c1,0.000215974,0.539105773,0.7350271,2.51,0.67,c1c(Cl)cc(NC(Nc2n(-c3ccc(Br)cc3)nc(C(C)(C)C)c2)=O)cc1Cl,CC(C)(C)c1noc(=O)n1-c1cccc(F)c1
CC(C)(C)c1ccc(Cn2c(=O)[nH]c(=S)n(O)c2=O)cc1,0.000215968,0.773315132,0.7434702,2.59,0.65,c1(O)ccc(C=CCn2c(=O)c3c(sc4c3C(Cc3ccccc3)CC(C(C)C)C4)[nH]c2=O)cc1,CC(C)(C)c1ccc(Cn2c(=O)[nH]c(=S)n(O)c2=O)cc1
Cc1cc(-c2ccco2)ccc1C(c1nc[n-]c1C)C(F)(F)F,0.000215855,0.637783229,0.9734612,3.99,0.68,c1(-c2c(-c3cc(Cl)cc(Cl)c3)[nH]c(C(F)(F)F)n2)cc(Cl)cc(Cl)c1,Cc1cc(-c2ccco2)ccc1C(c1nc[nH]c1C)C(F)(F)F
CC[NH+](CC(=O)NO)S(=O)(=O)c1ccc(Cl)cc1,0.00021565,0.658606708,0.62984765,3.82,0.64,O=C(CSc1cc(Cl)nc(Cl)c1)NC1C(=O)N(OS(=O)(O)=O)C1,CCN(CC(=O)NO)S(=O)(=O)c1ccc(Cl)cc1
C=CC=CC=Cc1cccc2c1[nH]c1ccc(S(=O)(O)=NC(=O)C(O)C(C)C)cc12,0.00021525,0.871455133,0.985144,4.1,0.67,c1cc(NC(=S)NC(=O)c2ccco2)ccc1S(N)(=O)=O,C=CC=CC=Cc1cccc2c1[nH]c1ccc(S(=O)(O)=NC(=O)C(O)C(C)C)cc12
CC(=O)C=Cc1ccco1,0.000215226,0.069603205,0.43743187,2.31,0.47,c1coc(-c2oc(-c3ccc(C#N)cc3)cc2)c1,CC(=O)C=Cc1ccco1
O=P([O-])([O-])NOCC=CC(S)Sc1ccc(Cl)cc1,0.000215206,0.536013365,0.81251425,4.4,0.52,Clc1c(Cl)ccc(Sc2c([N+]([O-])=O)cc(Cc3ccc(C(F)(F)F)cc3C(O)=O)cc2)c1,O=P(O)(O)NOCC=CC(S)Sc1ccc(Cl)cc1
NC(=[NH2+])NCCCC([N-]S(=O)(=O)c1cccc2ccccc12)C(F)(F)C1Cc2ccccc2C1,0.000215058,0.667083204,0.9169653,4.0,0.6,c1(S(NCCC)(=O)=O)ccc(Oc2c(O)cc(CC)cc2)c(F)c1,N=C(N)NCCCC(NS(=O)(=O)c1cccc2ccccc12)C(F)(F)C1Cc2ccccc2C1
COC(=O)C1C(C)CCC1C(C)C=C(C)C=C(C)C,0.000214821,0.172518805,0.9532391,4.15,0.61,C1=CC(OC)C(C)=CCCC(C)C(C)OC(=O)C=CC1(O)C,COC(=O)C1C(C)CCC1C(C)C=C(C)C=C(C)C
Fc1cc(Oc2cccc3c2NCCC3)ccc1NC(=S)Nc1ccc(Cl)cc1,0.000214659,0.687298298,0.98603576,2.33,0.76,c1(Oc2ccccc2NC(NCCCNc2c3c(ncc2)cc(Cl)cc3)=Nc2ccccc2)c(Cl)ccc(Cl)c1,Fc1cc(Oc2cccc3c2NCCC3)ccc1NC(=S)Nc1ccc(Cl)cc1
CC=CCCC1(Cc2ccccc2)CS(=O)(=O)C(c2cccc(C)c2)[NH+](C(=O)Cn2nc(C)cc2C)C1Cc1ccco1,0.000214588,0.927366257,0.9573665,4.83,0.7,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1,CC=CCCC1(Cc2ccccc2)CS(=O)(=O)C(c2cccc(C)c2)N(C(=O)Cn2nc(C)cc2C)C1Cc1ccco1
CC1CCCCN1C(=O)C(Cc1ccccc1)[NH2+]C(=O)NC(=O)C([NH2+]C(CC(=O)[O-])C(=O)[O-])C(O)CC(C)(C)O,0.000214364,0.721641362,0.24182318,5.48,0.67,c1(C(N2CCCC(n3c(=O)[nH]c(=O)c(C)c3)C2)CC(C)(CCC)C)cc(Oc2cccc(Cl)c2)c(C(O)=O)cc1,CC1CCCCN1C(=O)C(Cc1ccccc1)NC(=O)NC(=O)C(NC(CC(=O)O)C(=O)O)C(O)CC(C)(C)O
CC(C)C(Sc1cc(C#N)co1)c1ccccc1,0.00021395,0.620491683,0.9785617,3.37,0.46,c1coc(-c2oc(-c3ccc(C#N)cc3)cc2)c1,CC(C)C(Sc1cc(C#N)co1)c1ccccc1
CC(C)(C)C=CC=CC([O-])=CC(=O)Nc1ccc2c(c1)OCCO2,0.000213494,0.53695029,0.8483499,3.16,0.56,C1(=C(C)NCCOc2ccccc2)C(=O)N2C(C)(COC2C(C)(C)C)C1=O,CC(C)(C)C=CC=CC(O)=CC(=O)Nc1ccc2c(c1)OCCO2
Cc1no[n+](O)c1C=CC=CC#CC(C)(C)C,0.000213479,0.364585996,0.8301228,4.22,0.6,N#CN=[N+]([O-])c1c(-c2cc(C)no2)nn(C)c1C,Cc1no[n+](O)c1C=CC=CC#CC(C)(C)C
Cc1cc(F)cc(-c2nn(CCC(C)C)c3ncc(Cl)cc23)c1,0.000213334,0.893512607,0.9683425,2.48,0.66,c1c(-n2c(C)c(CN3CCN(C4C5CC6CC(CC4C6)C5)CC3)cc2C)c(F)ccc1,Cc1cc(F)cc(-c2nn(CCC(C)C)c3ncc(Cl)cc23)c1
C#CC1(O)Cc2cc(C#N)ccc2C(C)(C)O1,0.000212982,0.495929062,0.58920974,3.87,0.62,c1(C(C#N)=Cc2cc(-c3ccco3)cc3c2OC(C)(C)C=C3)ccc(O)cc1,C#CC1(O)Cc2cc(C#N)ccc2C(C)(C)O1
CC1C[N+](C)(C)C[NH+]1c1n[n-]c2ccccc12,0.000212916,0.552970707,0.29487574,5.74,0.67,n12nc(N3CCNCC3)c3c(cccc3)c1nnc2-c1ccccc1,CC1C[N+](C)(C)CN1c1n[nH]c2ccccc12
CC1(O)C(=O)CCC2(C)C3CCC4(C)c5cc(C#N)ccc5CCC4C3C(O)CC12,0.000212844,0.652863264,0.9367506,4.56,0.79,C1C(C)(C)C2CCc3c(c(O)c(O)c(C(C)C)c3)C2(C(=O)O)CC1,CC1(O)C(=O)CCC2(C)C3CCC4(C)c5cc(C#N)ccc5CCC4C3C(O)CC12
COC(=O)c1c[nH]c2ccc(S(C)(=O)=O)cc12,0.000212602,0.444848537,0.67140925,2.04,0.59,COc1c2cc(OC)c(c1)C[n+]1cn(cc1)Cc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Cn1cc[n+](c1)C2,COC(=O)c1c[nH]c2ccc(S(C)(=O)=O)cc12
CC(C)(O)C(N)C(=O)N1CC2(NC(=O)[N-]C2=O)C1c1c(Cl)cncc1Cl,0.000212103,0.861873329,0.39345962,5.39,0.66,c1(C(N2CCCC(n3c(=O)[nH]c(=O)c(C)c3)C2)CC(C)(CCC)C)cc(Oc2cccc(Cl)c2)c(C(O)=O)cc1,CC(C)(O)C(N)C(=O)N1CC2(NC(=O)NC2=O)C1c1c(Cl)cncc1Cl
Cc1ccc(-c2n[nH]c3ccccc23)cc1[O-],0.00021202,0.161946028,0.9081452,2.6,0.65,c1ccc2nc(Oc3ccc(C4=NNC(c5c(Cl)cccc5)C4)cc3)ccc2c1,Cc1ccc(-c2n[nH]c3ccccc23)cc1O
Cc1cccc[n+]1CCCCC(O)P(=O)(O)OP(=O)(O)OCC1OC(n2c(I)nc3c(N)ncnc32)C(O)C1O,0.000211831,0.817488849,0.64782274,5.1,0.79,c12ncnc(N)c1ncn2C1OC(COP(=O)(OCCCCCC2SCC3NC(=O)NC23)O)C(O)C1O,Cc1cccc[n+]1CCCCC(O)P(=O)(O)OP(=O)(O)OCC1OC(n2c(I)nc3c(N)ncnc32)C(O)C1O
COc1cccc(-c2cc(OC)c(Br)c3c(Nc4cc(Cl)ccc4Cl)ncnc23)c1,0.000211825,0.855809808,0.9868947,2.45,0.71,c12cc(OC)c(OCc3ccc(C(F)(F)F)cc3)cc1c(Nc1ccc(F)c(Cl)c1)ccn2,COc1cccc(-c2cc(OC)c(Br)c3c(Nc4cc(Cl)ccc4Cl)ncnc23)c1
CC=CC=CC1CC(C)(O)C2CC3CC(C)(O)CC(O)(C3O)C12C,0.000211655,0.480497599,0.7384536,6.12,0.74,C1CC(C)(C2CCC3(C)C2C(O)CC2C4(C)C(C(C)(C)C(O)CC4)CCC23C)OC1C(C)(C)O,CC=CC=CC1CC(C)(O)C2CC3CC(C)(O)CC(O)(C3O)C12C
COc1nc(Oc2ccccc2)nc(N2CCOC(Cc3cc[n+]([O-])cc3)C2=O)c1F,0.000210648,0.807064414,0.87391204,3.55,0.69,Fc1c(N2CC3N(CCOC3)CC2)nc(C)nc1NNC(C(CN(C=O)O)CC1CCCC1)=O,COc1nc(Oc2ccccc2)nc(N2CCOC(Cc3cc[n+]([O-])cc3)C2=O)c1F
O=S(=O)(c1ccc(Cl)cc1)N(Cc1c(Cl)cccc1Cl)CC1CCCO1,0.000210532,0.546648622,0.98285323,2.65,0.73,c1(C=CCN(Cc2ccccc2N(S(c2ccc(Cl)cc2)(=O)=O)CCO)C)ccc(Cl)cc1,O=S(=O)(c1ccc(Cl)cc1)N(Cc1c(Cl)cccc1Cl)CC1CCCO1
CCCCCCCCCCCC[n+]1c(C=CC(=O)NO)ccc2c1OC(C)(C)C2,0.000210313,0.702414155,0.96788746,3.14,0.67,C(C)(C)C(NC(C(CCCCC)CC(=O)NO)=O)C(=O)N1CCCC1CO,CCCCCCCCCCCC[n+]1c(C=CC(=O)NO)ccc2c1OC(C)(C)C2
CCCCCCCc1ccc(CCc2nnc(CC)n2Cc2ccc(-c3ccccc3-c3nn[n-]n3)cc2)cn1,0.00021027,0.510398209,0.9706814,3.2,0.72,C(N1CCC(C)CC1)n1nc(-c2sccc2)n(CC)c1=S,CCCCCCCc1ccc(CCc2nnc(CC)n2Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)cn1
CC1CC2CC(c3ccoc3)OC2(O)C2OOC3(C)C4CC2C1C3C4,0.000210259,0.682201982,0.8853626,6.74,0.73,C1CC2C34C(OC(C)(OO3)CCC4C1C)OC(O)C2C,CC1CC2CC(c3ccoc3)OC2(O)C2OOC3(C)C4CC2C1C3C4
CC1C(C2OOC3(O2)OC(C)(C)OC3CO)C(O)C2(C)C1CCC(C)(C)C1C(=O)CC12,0.000210129,0.469184905,0.78688645,6.18,0.67,C1CC2C34C(OC(C)(OO3)CCC4C1C)OC(O)C2C,CC1C(C2OOC3(O2)OC(C)(C)OC3CO)C(O)C2(C)C1CCC(C)(C)C1C(=O)CC12
N#Cc1cc(Cl)c(F)c(NC(=O)[N-]C2C(=O)[NH+](CC3CC3)[SH]2c2ccccc2)c1,0.000210073,0.858016849,0.97270805,5.2,0.6,c1cccc(Cl)c1C1SCC(=O)N1NC(=O)c1cc(-c2ccc(Cl)cc2)n[nH]1,N#Cc1cc(Cl)c(F)c(NC(=O)NC2C(=O)N(CC3CC3)[SH]2c2ccccc2)c1
Cc1ccc(S(=O)(=O)[N-]c2n[nH]c(C)c2-c2ccc3c(SC(C)(C)C)c(O)n[n+]([O-])c3c2)cc1,0.000209674,0.565820098,0.9890678,3.89,0.68,O=S(c1cc(C(=O)n2c3c(c(=O)[nH]2)cc(C#N)cc3)ccc1)(=O)N1CCc2ccccc21,Cc1ccc(S(=O)(=O)Nc2n[nH]c(C)c2-c2ccc3c(SC(C)(C)C)c(O)n[n+]([O-])c3c2)cc1
COC(=O)C12CC3(C)C(CCC34CCC(=O)C4C)CC1=CC(C)C(=O)O2,0.000209218,0.670675457,0.83725166,5.58,0.86,C1(C)(OC(C=C2C(=O)CCC3(C)C(C(C)C=CC(C)C(C)C)CCC23)=O)CCC=CC1=O,COC(=O)C12CC3(C)C(CCC34CCC(=O)C4C)CC1=CC(C)C(=O)O2
C=C(C)c1cccc(C2OC(=Cc3ccc(-c4ccc(Cl)cc4)cc3)C3C2CCC(OC2OC(C)C(O)C(O)C(O)C2O)C3(C)C)c1,0.000209199,0.700411201,0.9869371,4.88,0.69,c12c(c(O)cc(O)c1)C(=O)C1(Cl)C(CC3C(=C)CCC(Br)C3(C)C)(OC(C)(C)C(Cl)C1)C2=O,C=C(C)c1cccc(C2OC(=Cc3ccc(-c4ccc(Cl)cc4)cc3)C3C2CCC(OC2OC(C)C(O)C(O)C(O)C2O)C3(C)C)c1
OC(c1ccc(N2CCNCC2)cc1)(C(F)(F)F)C(F)(F)F,0.000209191,0.495920986,0.54545677,2.46,0.65,OC(=O)c1c(=O)c2cc(F)c(N3CCNCC3)cc2n(C2CC2)c1,OC(c1ccc(N2CCNCC2)cc1)(C(F)(F)F)C(F)(F)F
CC#CCSc1n[nH]c(=O)n1Cc1ccc(C(C)C)cc1,0.000208725,0.874055743,0.9676504,2.56,0.69,c1cc(C)ccc1Cn1c(=O)sn(CC)c1=O,CC#CCSc1n[nH]c(=O)n1Cc1ccc(C(C)C)cc1
COc1cc(C=Cc2cccc(Cl)c2)ccc1[N+](=O)[O-],0.000208643,0.60038352,0.99395615,1.98,0.69,[N+]([O-])(c1c(C=Nc2c(C(C)C)cccc2C(C)C)ccc(OC(C)=O)c1OC)=O,COc1cc(C=Cc2cccc(Cl)c2)ccc1[N+](=O)[O-]
CC(O)C1C(=O)N2CC(CN1S(C)(=O)=O)C1C(=O)c3ccccc3C=C12,0.000208589,0.886342525,0.74993634,5.14,0.67,C1CC(C(Nc2ccccc2C)=O)=C2c3c(cccc3)S(=O)(=O)N12,CC(O)C1C(=O)N2CC(CN1S(C)(=O)=O)C1C(=O)c3ccccc3C=C12
CN(CCCC(F)F)CC1=C([NH+]2CC2)C(=O)c2ccccc2C1=O,0.000208472,0.761479855,0.52567005,3.56,0.67,C1N(C)CCN(C2=C(Cl)C(=O)C(N3CCN(C)CC3)=C(Cl)C2=O)C1,CN(CCCC(F)F)CC1=C(N2CC2)C(=O)c2ccccc2C1=O
COc1ccc(C=CC(=O)[O-])c(C)c1OC,0.000208011,0.241325125,0.66784775,2.78,0.66,C1(=O)C(=O)C(C(C)C)=Cc2ccc3c(cc(OC)c(C)c3C)c21,COc1ccc(C=CC(=O)O)c(C)c1OC
CC(=CCC(C)(O)C1CCCC1)c1ccc(S(=O)(=O)C(C)C)cc1,0.000207927,0.820785522,0.85710686,3.15,0.53,C1CC2(C)C(C3(C)CCC(O)C(C)C13)C(O)CC1C(=C(C(O)=O)CCC=C(C)C)C(OC(=O)C)CC12C,CC(=CCC(C)(O)C1CCCC1)c1ccc(S(=O)(=O)C(C)C)cc1
CCCn1c(=O)c2c(c(=O)n(Cc3ccc(-c4ccccc4C(=O)[O-])cc3)n2CC)n(CCC)c1=O,0.000207605,0.755220354,0.8778502,3.04,0.7,n1n(CN2CCOCC2)c(=O)n(CCCn2ccnc2)c1C,CCCn1c(=O)c2c(c(=O)n(Cc3ccc(-c4ccccc4C(=O)O)cc3)n2CC)n(CCC)c1=O
CC(C)=CCOc1ccc(C=N[NH+]=C(c2cccc(Br)c2O)N2CCOCC2)cc1,0.00020756,0.303875417,0.8716408,3.27,0.65,c1cc2cc(OCc3ccc(Cl)cc3Cl)ccc2cc1C1N=C(N2CCOCC2)NC(N)=N1,CC(C)=CCOc1ccc(C=NN=C(c2cccc(Br)c2O)N2CCOCC2)cc1
Cc1[nH]c2cc(Cl)c(Cl)cc2c1CCNCC(O)c1cccc(Br)c1,0.00020714,0.615469873,0.97445405,2.85,0.73,C1CC2C(c3nc4c(c(C(C5CCCCN5)O)c3)ccc(Cl)c4Cl)CC1CC2,Cc1[nH]c2cc(Cl)c(Cl)cc2c1CCNCC(O)c1cccc(Br)c1
CC(C)c1cnc2c(oc3c(=O)nc(N)sc32)c1Nc1ccc(F)cc1F,0.000207062,0.944074273,0.9801529,3.08,0.66,Fc1c(F)cc(NC(Nc2sc(C#N)c(C(C)(C)C)n2)=O)cc1,CC(C)c1cnc2c(oc3c(=O)nc(N)sc32)c1Nc1ccc(F)cc1F
COc1ccc2c(=O)c3ncccc3oc2c1,0.00020681,0.290974289,0.9150519,2.06,0.62,c1(C)c2oc(=O)c3cc4c(nc3c2ccc1)CCC4,COc1ccc2c(=O)c3ncccc3oc2c1
CN(c1ccc(F)cc1)c1nc(Nc2ccc(F)cc2)nc(N2CCCC2)n1,0.00020669,0.872608244,0.9834305,2.29,0.71,C(c1[n+](C)c2ccccc2c(N2CCCCC2)c1)=Cc1c2ccccc2[nH]c1,CN(c1ccc(F)cc1)c1nc(Nc2ccc(F)cc2)nc(N2CCCC2)n1
COC(=O)C1=CC23C=C(OC)C(OCc4ccccc4)C4(O)C(=C(OC)C(C)CC2)C(C)C2C(C)(C)CCCC2(C)C4C13,0.000206525,0.806501567,0.93560356,6.86,0.82,C1(O)C(C)(C)C2CCC3(C)C(CC=C4C5CC(C(=O)OCC)(C)CCC5(C)CCC34C)C2(C)C(O)C1O,COC(=O)C1=CC23C=C(OC)C(OCc4ccccc4)C4(O)C(=C(OC)C(C)CC2)C(C)C2C(C)(C)CCCC2(C)C4C13
O=C([O-])C=CC=Cc1cccc(F)c1,0.000206332,0.218130827,0.70337963,2.81,0.43,c1cc(C=CC=O)ccc1,O=C(O)C=CC=Cc1cccc(F)c1
O=C([O-])C1(c2nc(-c3ccc(F)cc3)c(-c3nn[n-]n3)[nH]2)CCCC1,0.000206211,0.777653039,0.6407048,3.87,0.53,n1cn(CC(c2ccc(F)cc2F)(O)Cn2cncn2)nc1,O=C(O)C1(c2nc(-c3ccc(F)cc3)c(-c3nn[nH]n3)[nH]2)CCCC1
COc1cc(-c2nc3ccc(C)cc3o2)ccc1Cc1ccc(Cl)cc1Cl,0.000205842,0.314446837,0.99530035,2.17,0.67,Clc1c(OCc2oc(-c3c(Cl)c4ccccc4s3)nn2)cccc1,COc1cc(-c2nc3ccc(C)cc3o2)ccc1Cc1ccc(Cl)cc1Cl
CC(C)Sc1ccccc1C(=O)Nc1ccc(Cl)nc1,0.000205829,0.960071325,0.9649425,2.05,0.6,c1c(Cl)c(N2C(c3c(S)nc4ccccc4c3)C(Cl)C2=O)ccc1,CC(C)Sc1ccccc1C(=O)Nc1ccc(Cl)nc1
CCC1C2[NH2+]C3(CCN=C4Cc5cccc(=O)n5C43)N1C(=O)C2C(=O)OC,0.000204969,0.910926819,0.32883734,6.59,0.69,COc1c2c(=O)n3c(c(CNCCCCCCCCC)c2ccc1OC)-c1cc(OC)c(OC)cc1CC3,CCC1C2NC3(CCN=C4Cc5cccc(=O)n5C43)N1C(=O)C2C(=O)OC
CC1C(=O)OC2OC3=NCCC34OC2C(O)C1C4(C)C,0.00020475,0.760493875,0.26166147,6.55,0.68,CC(C1C(C)C2C(=O)CC3(C)C(O1)(C(C(OC)=O)C(C)O3)O2)C=C(C)C=CC(O)=C1C(=O)CNC1=O,CC1C(=O)OC2OC3=NCCC34OC2C(O)C1C4(C)C
Cc1cccc(-c2[nH]c(Cn3cncn3)cc2-c2ccc(Cl)cc2)c1,0.000204557,0.779000878,0.98511857,2.43,0.73,c1c(N(Cc2[nH]nnn2)Cc2c(Cl)cccc2)cccc1,Cc1cccc(-c2[nH]c(Cn3cncn3)cc2-c2ccc(Cl)cc2)c1
COc1cc(Cl)ccc1-c1nnc(C(O)(CCc2ccccc2)C(=O)[O-])s1,0.000204466,0.593274355,0.9154619,3.21,0.63,Clc1c(OCc2oc(-c3c(Cl)c4ccccc4s3)nn2)cccc1,COc1cc(Cl)ccc1-c1nnc(C(O)(CCc2ccccc2)C(=O)O)s1
CCSCC([NH3+])COCC(Br)(C#N)S(=O)(=O)NC(C)(C)C,0.000203994,0.66060102,0.50802994,4.91,0.54,C(Oc1c(S(NC(C)(C)C)(=O)=O)c2nc(S(=O)(C)=O)sc2cc1)C,CCSCC(N)COCC(Br)(C#N)S(=O)(=O)NC(C)(C)C
C=C(C)Cc1c(C)c2c([O-])c(C)c(C(C)(C)C)nc2oc1=O,0.000203928,0.808450282,0.93465376,3.45,0.7,CC(c1c(=O)oc2cc3c(cc2c1)C=CC(C)(C)O3)(C=C)C,C=C(C)Cc1c(C)c2c(O)c(C)c(C(C)(C)C)nc2oc1=O
CC(C)(C)c1ccc2cc(N(C(=O)CCl)c3ccc(Cl)c(F)c3)ccc2c1,0.000203603,0.572661877,0.9848398,2.45,0.55,CC1(C)C2CC1C(C)C(NC(Nc1ccc(F)c(F)c1F)=O)C2,CC(C)(C)c1ccc2cc(N(C(=O)CCl)c3ccc(Cl)c(F)c3)ccc2c1
CC1(C)C=CCc2c1oc(-c1ccc(F)cc1)c(-c1ccc(OC(F)(F)F)cc1)c2=O,0.000203579,0.559941471,0.98504966,2.94,0.7,CC(c1c(=O)oc2cc3c(cc2c1)C=CC(C)(C)O3)(C=C)C,CC1(C)C=CCc2c1oc(-c1ccc(F)cc1)c(-c1ccc(OC(F)(F)F)cc1)c2=O
CC(C)=CC1Cc2c(C)cc(N=Nc3ccccc3[O-])cc2O1,0.000203462,0.306766808,0.960065,3.92,0.56,c1(Oc2ccc(C3C4C(C)=NN=C4OC(N)=C3C#N)cc2)nc(Cl)c(Cl)cc1Cl,CC(C)=CC1Cc2c(C)cc(N=Nc3ccccc3O)cc2O1
Cc1c([O-])c2cccc(C(C)O)c2oc1=O,0.00020343,0.522905588,0.664276,3.44,0.74,c1c(O)ccc2oc3c(c(O)cc4c3C=CC(C)(C)O4)c(=O)c12,Cc1c(O)c2cccc(C(C)O)c2oc1=O
COC(=O)c1ccnc2c(N)nc(N3CCN(c4ccc5nc(C)oc5c4)CC3)nc12,0.000203363,0.922969103,0.89230645,2.71,0.7,N1(CC#CCOC(c2c(C)c3c(ncnc3N3CCCCC3)s2)=O)CCN(c2cc(OC)ccc2)CC1,COC(=O)c1ccnc2c(N)nc(N3CCN(c4ccc5nc(C)oc5c4)CC3)nc12
Cc1cc(C)c(Oc2cc(-c3c(Cl)cccc3Cl)ncn2)cc1C#N,0.000203113,0.59454155,0.9855318,2.54,0.67,n1c2c(c(=O)[nH]c(-c3cc(C)c(O)c(C)c3)n2)c(C)cc1C,Cc1cc(C)c(Oc2cc(-c3c(Cl)cccc3Cl)ncn2)cc1C#N
CC1=C(c2cnc3c(c2)C(C)(C)[NH2+]CC3(C)C)C(=O)NC1=S,0.000202996,0.850398004,0.3610749,4.19,0.59,N1C(Cc2c(C(C)(C=C)C)[nH]c3ccc(CC=C(C)C)cc23)C(=O)NC(C)C1=O,CC1=C(c2cnc3c(c2)C(C)(C)NCC3(C)C)C(=O)NC1=S
O=C1OC(C[N-]S(=O)(=O)c2ccccc2)Cc2ccccc21,0.000202865,0.669562101,0.9300674,3.38,0.71,Clc1c(NS(=O)(c2c(C)cc3oc(=O)cc(CN=[N+]=[N-])c3c2)=O)cccc1,O=C1OC(CNS(=O)(=O)c2ccccc2)Cc2ccccc21
C=CC(=O)N1C2CCC(C2)CN1c1ccc(OC)c(OC)c1,0.000202729,0.871730864,0.8211516,4.2,0.66,c1ccc(C=CCNC2Cc3cn(-c4c5nc(OC)ccc5ncc4)nc3CC2)cc1,C=CC(=O)N1C2CCC(C2)CN1c1ccc(OC)c(OC)c1
COC(=O)C1C(NN=Cc2cccnc2)=[NH+]C(NC(C)(C)C)=[NH+]C1(C)C,0.000202143,0.637556672,0.37621176,4.45,0.63,c1(NC(C)(C)C)nc(NC(C)(C)C)nc(NN)n1,COC(=O)C1C(NN=Cc2cccnc2)=NC(NC(C)(C)C)=NC1(C)C
O=C(Nc1nn(-c2ccccc2)c2ncc(-c3cnn(CC4CCC[NH2+]C4)c3)nc12)c1ccc(F)cc1,0.000202048,0.939079583,0.8592553,3.72,0.74,n12nc(N3CCNCC3)c3c(cccc3)c1nnc2-c1ccccc1,O=C(Nc1nn(-c2ccccc2)c2ncc(-c3cnn(CC4CCCNC4)c3)nc12)c1ccc(F)cc1
CCOC(=O)C1NC(C(=O)NCC(=O)[O-])CC1O,0.000201567,0.433443785,0.08964182,4.22,0.66,C1(O)C=CC=CCNC(=O)C2=CCC(C)OC(=O)C(NC(=O)c3nc(oc3)CC(O)C1)CS2,CCOC(=O)C1NC(C(=O)NCC(=O)O)CC1O
CCCCCCCCCC(CC(=O)OCCC(C)C)C(O)C#N,0.000201322,0.366235644,0.9744452,3.32,0.55,C(CCCCCCC(C)CC)C(CC(=O)NC(C(NC(C(O)=O)CC(C)C)=O)CCC(=O)O)O,CCCCCCCCCC(CC(=O)OCCC(C)C)C(O)C#N
CNC(C)c1nc(-n2cnc(C)c2)nn1-c1cc(Br)c(Cl)cc1Cl,0.000200933,0.835645556,0.9427361,3.61,0.74,Cc1cc(C)nc(-n2c(N)c(N=Nc3ccc(F)cc3)c(N)n2)n1,CNC(C)c1nc(-n2cnc(C)c2)nn1-c1cc(Br)c(Cl)cc1Cl
O=[N+]([O-])c1ccc(-n2cc(-c3nc4ccccc4s3)c(C3CCNCC3)n2)cc1,0.000200486,0.747319579,0.97365254,2.61,0.79,n1c(N2CCCCC2)c2c(nc1)sc(-c1oc(-c3ccc([N+]([O-])=O)cc3)nn1)c2C,O=[N+]([O-])c1ccc(-n2cc(-c3nc4ccccc4s3)c(C3CCNCC3)n2)cc1
CC(=O)OC1CNCC2CSC3=C(C21)N(c1ccccc1)CC3,0.00020045,0.421895504,0.80844843,4.06,0.64,N1(CC#CCOC(c2c(C)c3c(ncnc3N3CCCCC3)s2)=O)CCN(c2cc(OC)ccc2)CC1,CC(=O)OC1CNCC2CSC3=C(C21)N(c1ccccc1)CC3
